PerformanceID|EmployeeID|FirstName|LastName|Gender|Age|BusinessTravel|Department|DistanceFromHome (KM)|State|Ethnicity|Education|EducationField|JobRole|MaritalStatus|Salary|StockOptionLevel|OverTime|HireDate|Attrition|YearsAtCompany|YearsInMostRecentRole|YearsSinceLastPromotion|YearsWithCurrManager|ReviewDate|EnvironmentSatisfaction|JobSatisfaction|RelationshipSatisfaction|TrainingOpportunitiesWithinYear|TrainingOpportunitiesTaken|WorkLifeBalance|SelfRating|ManagerRating
PR3625|74B4-CB7A|Eddi|Holywell|Non-Binary|26|No Travel |Human Resources|23|CA|White|3|Human Resources|HR Business Partner|Single|240035|0|Yes|2017-08-03|No|5|5|5|3|2020-01-19|2|3|4|2|2|2|3|2
PR4593|74B4-CB7A|Eddi|Holywell|Non-Binary|26|No Travel |Human Resources|23|CA|White|3|Human Resources|HR Business Partner|Single|240035|0|Yes|2017-08-03|No|5|5|5|3|2021-01-18|4|3|5|2|2|3|3|2
PR5654|74B4-CB7A|Eddi|Holywell|Non-Binary|26|No Travel |Human Resources|23|CA|White|3|Human Resources|HR Business Partner|Single|240035|0|Yes|2017-08-03|No|5|5|5|3|2022-01-18|3|2|2|3|1|5|5|5
PR4418|1D32-9620|Eldredge|Probyn|Male|23|Some Travel|Human Resources|39|CA|Other |2|Human Resources|HR Executive|Married|55805|1|No|2017-10-29|No|5|3|3|1|2020-11-14|3|3|4|1|1|5|3|2
PR5462|1D32-9620|Eldredge|Probyn|Male|23|Some Travel|Human Resources|39|CA|Other |2|Human Resources|HR Executive|Married|55805|1|No|2017-10-29|No|5|3|3|1|2021-11-14|4|3|4|3|2|2|5|4
PR6576|1D32-9620|Eldredge|Probyn|Male|23|Some Travel|Human Resources|39|CA|Other |2|Human Resources|HR Executive|Married|55805|1|No|2017-10-29|No|5|3|3|1|2022-11-14|3|1|4|3|0|3|3|3
PR3928|5639-70C0|Trudi|Evens|Female|36|Some Travel|Human Resources|31|IL|Black or African American|4|Human Resources|HR Manager|Divorced|509940|3|No|2018-01-15|No|4|4|4|2|2020-04-29|5|3|2|2|1|5|5|5
PR4923|5639-70C0|Trudi|Evens|Female|36|Some Travel|Human Resources|31|IL|Black or African American|4|Human Resources|HR Manager|Divorced|509940|3|No|2018-01-15|No|4|4|4|2|2021-04-29|5|3|5|1|2|2|3|3
PR6003|5639-70C0|Trudi|Evens|Female|36|Some Travel|Human Resources|31|IL|Black or African American|4|Human Resources|HR Manager|Divorced|509940|3|No|2018-01-15|No|4|4|4|2|2022-04-29|4|3|4|3|0|2|3|2
PR3703|F1B6-31B7|Idette|Connett|Female|25|Some Travel|Human Resources|31|CA|Mixed or multiple ethnic groups|3|Marketing |HR Executive|Married|48797|2|No|2018-04-28|No|4|2|4|4|2020-02-15|4|2|4|1|0|4|4|4
PR4676|F1B6-31B7|Idette|Connett|Female|25|Some Travel|Human Resources|31|CA|Mixed or multiple ethnic groups|3|Marketing |HR Executive|Married|48797|2|No|2018-04-28|No|4|2|4|4|2021-02-14|4|2|3|1|0|2|4|4
PR5739|F1B6-31B7|Idette|Connett|Female|25|Some Travel|Human Resources|31|CA|Mixed or multiple ethnic groups|3|Marketing |HR Executive|Married|48797|2|No|2018-04-28|No|4|2|4|4|2022-02-14|4|4|5|2|1|4|5|5
PR4151|F8D4-3CAB|Lynda|Robken|Non-Binary|23|Some Travel|Human Resources|45|CA|White|3|Marketing |HR Executive|Married|99052|2|No|2018-05-25|No|4|3|4|2|2020-07-18|3|3|2|3|2|5|5|4
PR5164|F8D4-3CAB|Lynda|Robken|Non-Binary|23|Some Travel|Human Resources|45|CA|White|3|Marketing |HR Executive|Married|99052|2|No|2018-05-25|No|4|3|4|2|2021-07-18|5|5|4|3|0|2|3|3
PR6267|F8D4-3CAB|Lynda|Robken|Non-Binary|23|Some Travel|Human Resources|45|CA|White|3|Marketing |HR Executive|Married|99052|2|No|2018-05-25|No|4|3|4|2|2022-07-18|3|4|4|2|0|4|4|4
PR1118|4D59-B831|Nell|Teague|Female|25|Some Travel|Human Resources|14|CA|Other |1|Human Resources|Recruiter|Married|22150|1|No|2018-06-25|Yes|2|0|1|1|2016-05-19|4|3|3|3|1|3|5|5
PR142|4D59-B831|Nell|Teague|Female|25|Some Travel|Human Resources|14|CA|Other |1|Human Resources|Recruiter|Married|22150|1|No|2018-06-25|Yes|2|0|1|1|2013-05-20|4|3|2|3|1|2|5|4
PR1673|4D59-B831|Nell|Teague|Female|25|Some Travel|Human Resources|14|CA|Other |1|Human Resources|Recruiter|Married|22150|1|No|2018-06-25|Yes|2|0|1|1|2017-05-19|4|4|2|3|2|3|4|4
PR2334|4D59-B831|Nell|Teague|Female|25|Some Travel|Human Resources|14|CA|Other |1|Human Resources|Recruiter|Married|22150|1|No|2018-06-25|Yes|2|0|1|1|2018-05-19|4|5|2|3|0|4|3|2
PR3094|4D59-B831|Nell|Teague|Female|25|Some Travel|Human Resources|14|CA|Other |1|Human Resources|Recruiter|Married|22150|1|No|2018-06-25|Yes|2|0|1|1|2019-05-19|5|4|5|3|2|3|5|4
PR337|4D59-B831|Nell|Teague|Female|25|Some Travel|Human Resources|14|CA|Other |1|Human Resources|Recruiter|Married|22150|1|No|2018-06-25|Yes|2|0|1|1|2014-05-20|4|3|4|2|1|2|3|3
PR3982|4D59-B831|Nell|Teague|Female|25|Some Travel|Human Resources|14|CA|Other |1|Human Resources|Recruiter|Married|22150|1|No|2018-06-25|Yes|2|0|1|1|2020-05-18|4|5|2|3|2|2|5|5
PR4981|4D59-B831|Nell|Teague|Female|25|Some Travel|Human Resources|14|CA|Other |1|Human Resources|Recruiter|Married|22150|1|No|2018-06-25|Yes|2|0|1|1|2021-05-18|3|4|5|1|0|5|5|4
PR6063|4D59-B831|Nell|Teague|Female|25|Some Travel|Human Resources|14|CA|Other |1|Human Resources|Recruiter|Married|22150|1|No|2018-06-25|Yes|2|0|1|1|2022-05-18|4|4|3|2|0|5|5|5
PR669|4D59-B831|Nell|Teague|Female|25|Some Travel|Human Resources|14|CA|Other |1|Human Resources|Recruiter|Married|22150|1|No|2018-06-25|Yes|2|0|1|1|2015-05-20|3|4|4|1|1|2|5|5
PR3430|B375-26A9|Teressa|Attewell|Female|24|No Travel |Human Resources|5|NY|Asian or Asian American|3|Human Resources|HR Executive|Divorced|41745|3|No|2018-09-03|No|4|2|4|0|2019-10-26|5|4|5|2|0|3|3|2
PR4370|B375-26A9|Teressa|Attewell|Female|24|No Travel |Human Resources|5|NY|Asian or Asian American|3|Human Resources|HR Executive|Divorced|41745|3|No|2018-09-03|No|4|2|4|0|2020-10-25|5|3|3|3|1|3|5|5
PR5406|B375-26A9|Teressa|Attewell|Female|24|No Travel |Human Resources|5|NY|Asian or Asian American|3|Human Resources|HR Executive|Divorced|41745|3|No|2018-09-03|No|4|2|4|0|2021-10-25|4|4|3|3|0|3|5|4
PR5213|4A0E-3728|Nancy|Summerton|Female|28|No Travel |Human Resources|4|IL|White|5|Economics|HR Executive|Married|152909|1|No|2019-02-15|No|3|1|3|2|2021-08-05|4|2|3|3|0|5|3|3
PR6318|4A0E-3728|Nancy|Summerton|Female|28|No Travel |Human Resources|4|IL|White|5|Economics|HR Executive|Married|152909|1|No|2019-02-15|No|3|1|3|2|2022-08-05|3|4|2|1|1|5|3|2
PR5520|C62F-44EF|Valeda|Napier|Female|39|Frequent Traveller|Human Resources|25|CA|Black or African American|3|Economics|HR Business Partner|Married|349233|1|No|2019-04-06|No|3|0|2|0|2021-12-10|4|2|4|1|1|3|5|4
PR6646|C62F-44EF|Valeda|Napier|Female|39|Frequent Traveller|Human Resources|25|CA|Black or African American|3|Economics|HR Business Partner|Married|349233|1|No|2019-04-06|No|3|0|2|0|2022-12-10|5|2|4|1|2|4|4|3
PR4707|0CFA-28A3|Duff|Rioch|Male|21|Frequent Traveller|Human Resources|42|CA|Black or African American|4|Other|HR Executive|Married|42303|1|Yes|2019-08-13|No|3|2|2|2|2021-02-26|5|3|4|1|0|5|4|4
PR5772|0CFA-28A3|Duff|Rioch|Male|21|Frequent Traveller|Human Resources|42|CA|Black or African American|4|Other|HR Executive|Married|42303|1|Yes|2019-08-13|No|3|2|2|2|2022-02-26|5|4|3|1|1|2|3|3
PR5398|5A29-B9F4|Nicoli|Shavel|Female|28|Some Travel|Human Resources|14|CA|White|4|Marketing |HR Executive|Single|149734|0|No|2020-01-02|No|2|0|1|1|2021-10-23|4|2|5|3|2|4|4|4
PR1230|AFA8-5058|Dame|Andrzejewski|Male|20|Some Travel|Human Resources|8|CA|White|4|Human Resources|Recruiter|Divorced|26186|0|Yes|2020-03-06|Yes|2|0|0|0|2016-08-14|3|3|2|3|1|5|3|3
PR1818|AFA8-5058|Dame|Andrzejewski|Male|20|Some Travel|Human Resources|8|CA|White|4|Human Resources|Recruiter|Divorced|26186|0|Yes|2020-03-06|Yes|2|0|0|0|2017-08-14|5|3|4|3|1|2|4|3
PR2501|AFA8-5058|Dame|Andrzejewski|Male|20|Some Travel|Human Resources|8|CA|White|4|Human Resources|Recruiter|Divorced|26186|0|Yes|2020-03-06|Yes|2|0|0|0|2018-08-14|3|2|5|1|2|4|4|3
PR3296|AFA8-5058|Dame|Andrzejewski|Male|20|Some Travel|Human Resources|8|CA|White|4|Human Resources|Recruiter|Divorced|26186|0|Yes|2020-03-06|Yes|2|0|0|0|2019-08-14|4|3|4|3|2|4|4|3
PR380|AFA8-5058|Dame|Andrzejewski|Male|20|Some Travel|Human Resources|8|CA|White|4|Human Resources|Recruiter|Divorced|26186|0|Yes|2020-03-06|Yes|2|0|0|0|2014-08-15|4|5|5|1|3|2|3|2
PR4210|AFA8-5058|Dame|Andrzejewski|Male|20|Some Travel|Human Resources|8|CA|White|4|Human Resources|Recruiter|Divorced|26186|0|Yes|2020-03-06|Yes|2|0|0|0|2020-08-13|4|3|3|3|1|3|4|3
PR5231|AFA8-5058|Dame|Andrzejewski|Male|20|Some Travel|Human Resources|8|CA|White|4|Human Resources|Recruiter|Divorced|26186|0|Yes|2020-03-06|Yes|2|0|0|0|2021-08-13|5|3|4|2|1|2|3|2
PR6337|AFA8-5058|Dame|Andrzejewski|Male|20|Some Travel|Human Resources|8|CA|White|4|Human Resources|Recruiter|Divorced|26186|0|Yes|2020-03-06|Yes|2|0|0|0|2022-08-13|2|1|4|1|1|3|3|2
PR749|AFA8-5058|Dame|Andrzejewski|Male|20|Some Travel|Human Resources|8|CA|White|4|Human Resources|Recruiter|Divorced|26186|0|Yes|2020-03-06|Yes|2|0|0|0|2015-08-15|5|2|3|2|3|2|3|3
PR6624|D676-2084|Shannon|Kuhnel|Male|21|Some Travel|Human Resources|41|NY|White|2|Economics|Recruiter|Single|20583|0|No|2020-06-20|No|2|0|1|0|2022-11-30|3|4|2|1|0|5|4|3
PR6414|55A7-8D82|Allyn|Glyde|Non-Binary|23|Frequent Traveller|Human Resources|34|NY|White|4|Human Resources|HR Executive|Married|75948|0|No|2020-09-26|No|2|0|0|2|2022-09-11|1|3|2|3|0|1|4|3
PR6463|EC4D-D0F3|Camilla|Caistor|Female|28|Some Travel|Human Resources|31|NY|White|3|Human Resources|HR Executive|Married|96807|1|No|2020-11-12|No|2|1|2|0|2022-09-30|2|2|2|2|1|1|5|4
PR6699|CA1B-0302|Hestia|Pickin|Female|22|Some Travel|Human Resources|11|NY|White|3|Marketing |Recruiter|Married|26880|0|No|2020-12-10|No|2|2|2|1|2022-12-27|3|3|2|2|0|3|5|5
PR1236|B76C-D9CE|Mada|Moss|Female|22|Some Travel|Human Resources|7|NY|White|2|Economics|Recruiter|Married|29322|0|Yes|2021-01-31|Yes|1|0|0|0|2016-08-18|4|5|4|3|0|3|4|4
PR1828|B76C-D9CE|Mada|Moss|Female|22|Some Travel|Human Resources|7|NY|White|2|Economics|Recruiter|Married|29322|0|Yes|2021-01-31|Yes|1|0|0|0|2017-08-18|3|4|5|2|1|2|5|5
PR2512|B76C-D9CE|Mada|Moss|Female|22|Some Travel|Human Resources|7|NY|White|2|Economics|Recruiter|Married|29322|0|Yes|2021-01-31|Yes|1|0|0|0|2018-08-18|3|2|3|2|1|4|4|4
PR3310|B76C-D9CE|Mada|Moss|Female|22|Some Travel|Human Resources|7|NY|White|2|Economics|Recruiter|Married|29322|0|Yes|2021-01-31|Yes|1|0|0|0|2019-08-18|4|1|4|1|0|2|5|4
PR383|B76C-D9CE|Mada|Moss|Female|22|Some Travel|Human Resources|7|NY|White|2|Economics|Recruiter|Married|29322|0|Yes|2021-01-31|Yes|1|0|0|0|2014-08-19|4|3|4|2|1|2|5|4
PR4227|B76C-D9CE|Mada|Moss|Female|22|Some Travel|Human Resources|7|NY|White|2|Economics|Recruiter|Married|29322|0|Yes|2021-01-31|Yes|1|0|0|0|2020-08-17|5|4|5|3|2|3|5|5
PR5248|B76C-D9CE|Mada|Moss|Female|22|Some Travel|Human Resources|7|NY|White|2|Economics|Recruiter|Married|29322|0|Yes|2021-01-31|Yes|1|0|0|0|2021-08-17|3|5|2|3|3|2|3|3
PR6353|B76C-D9CE|Mada|Moss|Female|22|Some Travel|Human Resources|7|NY|White|2|Economics|Recruiter|Married|29322|0|Yes|2021-01-31|Yes|1|0|0|0|2022-08-17|3|2|5|1|0|3|3|2
PR754|B76C-D9CE|Mada|Moss|Female|22|Some Travel|Human Resources|7|NY|White|2|Economics|Recruiter|Married|29322|0|Yes|2021-01-31|Yes|1|0|0|0|2015-08-19|3|5|2|2|3|5|3|3
PR5672|81C2-E188|Nada|Finlator|Female|19|Some Travel|Human Resources|1|CA|White|3|Human Resources|HR Executive|Single|41958|1|No|2021-03-09|No|1|1|1|0|2022-01-26|2|2|1|3|0|3|5|5
PR5564|B0C8-E3DF|Eleanor|Escalero|Female|19|Frequent Traveller|Human Resources|24|IL|White|3|Economics|Recruiter|Married|25838|1|No|2021-05-06|No|1|0|0|0|2021-12-24|5|2|2|2|0|5|4|3
PR1136|F469-0427|Krissie|Albery|Female|19|Frequent Traveller|Human Resources|31|NY|White|4|Marketing |Recruiter|Single|36832|1|Yes|2022-02-20|Yes|0|0|0|0|2016-05-27|3|2|5|1|2|5|4|4
PR1696|F469-0427|Krissie|Albery|Female|19|Frequent Traveller|Human Resources|31|NY|White|4|Marketing |Recruiter|Single|36832|1|Yes|2022-02-20|Yes|0|0|0|0|2017-05-27|4|3|5|3|1|5|3|3
PR2357|F469-0427|Krissie|Albery|Female|19|Frequent Traveller|Human Resources|31|NY|White|4|Marketing |Recruiter|Single|36832|1|Yes|2022-02-20|Yes|0|0|0|0|2018-05-27|3|2|3|1|2|5|3|3
PR3121|F469-0427|Krissie|Albery|Female|19|Frequent Traveller|Human Resources|31|NY|White|4|Marketing |Recruiter|Single|36832|1|Yes|2022-02-20|Yes|0|0|0|0|2019-05-27|4|5|4|1|0|4|3|2
PR350|F469-0427|Krissie|Albery|Female|19|Frequent Traveller|Human Resources|31|NY|White|4|Marketing |Recruiter|Single|36832|1|Yes|2022-02-20|Yes|0|0|0|0|2014-05-28|5|5|2|1|0|4|4|4
PR4011|F469-0427|Krissie|Albery|Female|19|Frequent Traveller|Human Resources|31|NY|White|4|Marketing |Recruiter|Single|36832|1|Yes|2022-02-20|Yes|0|0|0|0|2020-05-26|3|4|4|2|0|2|5|5
PR5011|F469-0427|Krissie|Albery|Female|19|Frequent Traveller|Human Resources|31|NY|White|4|Marketing |Recruiter|Single|36832|1|Yes|2022-02-20|Yes|0|0|0|0|2021-05-26|3|4|2|2|0|4|5|5
PR6097|F469-0427|Krissie|Albery|Female|19|Frequent Traveller|Human Resources|31|NY|White|4|Marketing |Recruiter|Single|36832|1|Yes|2022-02-20|Yes|0|0|0|0|2022-05-26|2|4|4|2|0|3|3|3
PR684|F469-0427|Krissie|Albery|Female|19|Frequent Traveller|Human Resources|31|NY|White|4|Marketing |Recruiter|Single|36832|1|Yes|2022-02-20|Yes|0|0|0|0|2015-05-28|4|4|2|3|1|4|3|2
PR1347|63BF-A86A|Ava|Galland|Female|39|Frequent Traveller|Human Resources|16|CA|White|3|Human Resources|HR Executive|Single|201564|3|Yes|2022-10-12|Yes|0|0|0|0|2016-12-09|3|2|5|1|1|5|5|4
PR1975|63BF-A86A|Ava|Galland|Female|39|Frequent Traveller|Human Resources|16|CA|White|3|Human Resources|HR Executive|Single|201564|3|Yes|2022-10-12|Yes|0|0|0|0|2017-12-09|3|3|2|3|2|5|5|5
PR2690|63BF-A86A|Ava|Galland|Female|39|Frequent Traveller|Human Resources|16|CA|White|3|Human Resources|HR Executive|Single|201564|3|Yes|2022-10-12|Yes|0|0|0|0|2018-12-09|4|4|2|2|1|2|4|3
PR3519|63BF-A86A|Ava|Galland|Female|39|Frequent Traveller|Human Resources|16|CA|White|3|Human Resources|HR Executive|Single|201564|3|Yes|2022-10-12|Yes|0|0|0|0|2019-12-09|5|2|4|2|1|3|5|4
PR428|63BF-A86A|Ava|Galland|Female|39|Frequent Traveller|Human Resources|16|CA|White|3|Human Resources|HR Executive|Single|201564|3|Yes|2022-10-12|Yes|0|0|0|0|2014-12-10|3|3|2|2|3|3|3|2
PR4470|63BF-A86A|Ava|Galland|Female|39|Frequent Traveller|Human Resources|16|CA|White|3|Human Resources|HR Executive|Single|201564|3|Yes|2022-10-12|Yes|0|0|0|0|2020-12-08|4|4|4|3|0|2|3|2
PR5516|63BF-A86A|Ava|Galland|Female|39|Frequent Traveller|Human Resources|16|CA|White|3|Human Resources|HR Executive|Single|201564|3|Yes|2022-10-12|Yes|0|0|0|0|2021-12-08|5|2|4|3|2|5|5|5
PR6640|63BF-A86A|Ava|Galland|Female|39|Frequent Traveller|Human Resources|16|CA|White|3|Human Resources|HR Executive|Single|201564|3|Yes|2022-10-12|Yes|0|0|0|0|2022-12-08|5|4|5|2|1|3|3|2
PR827|63BF-A86A|Ava|Galland|Female|39|Frequent Traveller|Human Resources|16|CA|White|3|Human Resources|HR Executive|Single|201564|3|Yes|2022-10-12|Yes|0|0|0|0|2015-12-10|3|5|5|2|2|4|3|2
