PerformanceID,EmployeeID,FirstName,LastName,Gender,Age,BusinessTravel,Department,DistanceFromHome (KM),State,Ethnicity,Education,EducationField,JobRole,MaritalStatus,Salary,StockOptionLevel,OverTime,HireDate,Attrition,YearsAtCompany,YearsInMostRecentRole,YearsSinceLastPromotion,YearsWithCurrManager,ReviewDate,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,WorkLifeBalance,SelfRating,ManagerRating
PR4443,6413-42F1,Gui,Olivello,Female,27,Some Travel,Human Resources,24,CA,Mixed or multiple ethnic groups,2,Other,HR Executive,Divorced,55206,0,No,13/07/2016,No,6,1,3,4,11/24/2020,4,3,4,1,2,3,4,4
PR5490,6413-42F1,Gui,Olivello,Female,27,Some Travel,Human Resources,24,CA,Mixed or multiple ethnic groups,2,Other,HR Executive,Divorced,55206,0,No,13/07/2016,No,6,1,3,4,11/24/2021,3,3,2,2,1,3,4,3
PR6611,6413-42F1,Gui,Olivello,Female,27,Some Travel,Human Resources,24,CA,Mixed or multiple ethnic groups,2,Other,HR Executive,Divorced,55206,0,No,13/07/2016,No,6,1,3,4,11/24/2022,4,2,5,2,1,2,5,5
PR2966,C520-6F2B,Jena,Danzig,Female,25,Some Travel,Technology,34,CA,White,3,Information Systems,Data Scientist,Single,45286,0,Yes,14/07/2016,No,6,1,3,1,3/31/2019,3,3,2,2,1,4,5,4
PR3832,C520-6F2B,Jena,Danzig,Female,25,Some Travel,Technology,34,CA,White,3,Information Systems,Data Scientist,Single,45286,0,Yes,14/07/2016,No,6,1,3,1,3/30/2020,3,5,3,1,1,3,3,3
PR4820,C520-6F2B,Jena,Danzig,Female,25,Some Travel,Technology,34,CA,White,3,Information Systems,Data Scientist,Single,45286,0,Yes,14/07/2016,No,6,1,3,1,3/30/2021,2,1,2,1,1,1,3,3
PR5895,C520-6F2B,Jena,Danzig,Female,25,Some Travel,Technology,34,CA,White,3,Information Systems,Data Scientist,Single,45286,0,Yes,14/07/2016,No,6,1,3,1,3/30/2022,3,4,4,1,0,2,4,3
PR2975,20CA-404E,Kali,Jeppe,Female,25,Some Travel,Technology,13,IL,White,3,Information Systems,Analytics Manager,Married,211401,0,No,17/07/2016,No,6,1,1,3,04/04/2019,4,5,3,2,0,2,4,4
PR3844,20CA-404E,Kali,Jeppe,Female,25,Some Travel,Technology,13,IL,White,3,Information Systems,Analytics Manager,Married,211401,0,No,17/07/2016,No,6,1,1,3,04/03/2020,5,5,4,2,0,5,5,4
PR4833,20CA-404E,Kali,Jeppe,Female,25,Some Travel,Technology,13,IL,White,3,Information Systems,Analytics Manager,Married,211401,0,No,17/07/2016,No,6,1,1,3,04/03/2021,2,1,2,3,0,4,5,4
PR5910,20CA-404E,Kali,Jeppe,Female,25,Some Travel,Technology,13,IL,White,3,Information Systems,Analytics Manager,Married,211401,0,No,17/07/2016,No,6,1,1,3,04/03/2022,3,4,3,3,1,2,5,5
PR3084,C8BC-3B77,Anna-diane,Allpress,Female,27,Frequent Traveller,Sales,21,NY,White,3,Economics,Sales Executive,Married,66488,1,No,18/07/2016,No,6,5,6,3,5/14/2019,5,2,4,2,0,2,4,4
PR3969,C8BC-3B77,Anna-diane,Allpress,Female,27,Frequent Traveller,Sales,21,NY,White,3,Economics,Sales Executive,Married,66488,1,No,18/07/2016,No,6,5,6,3,5/13/2020,3,2,5,3,0,3,4,4
PR4965,C8BC-3B77,Anna-diane,Allpress,Female,27,Frequent Traveller,Sales,21,NY,White,3,Economics,Sales Executive,Married,66488,1,No,18/07/2016,No,6,5,6,3,5/13/2021,4,2,2,2,1,2,4,4
PR6045,C8BC-3B77,Anna-diane,Allpress,Female,27,Frequent Traveller,Sales,21,NY,White,3,Economics,Sales Executive,Married,66488,1,No,18/07/2016,No,6,5,6,3,5/13/2022,5,2,4,1,0,2,4,3
PR3202,0AA2-881A,Jeffrey,Mildmott,Male,25,Some Travel,Technology,28,NY,Other ,4,Information Systems,Software Engineer,Married,29126,2,No,18/07/2016,No,6,0,2,3,07/04/2019,5,3,2,1,0,2,3,3
PR4106,0AA2-881A,Jeffrey,Mildmott,Male,25,Some Travel,Technology,28,NY,Other ,4,Information Systems,Software Engineer,Married,29126,2,No,18/07/2016,No,6,0,2,3,07/03/2020,5,3,5,3,1,2,5,4
PR5112,0AA2-881A,Jeffrey,Mildmott,Male,25,Some Travel,Technology,28,NY,Other ,4,Information Systems,Software Engineer,Married,29126,2,No,18/07/2016,No,6,0,2,3,07/03/2021,5,4,3,2,2,5,5,4
PR6211,0AA2-881A,Jeffrey,Mildmott,Male,25,Some Travel,Technology,28,NY,Other ,4,Information Systems,Software Engineer,Married,29126,2,No,18/07/2016,No,6,0,2,3,07/03/2022,3,2,3,2,0,4,4,4
PR3562,1A2D-52EC,Mag,Groves,Female,25,Some Travel,Technology,9,NY,White,3,Information Systems,Software Engineer,Single,39636,0,Yes,21/07/2016,No,6,0,5,1,12/30/2019,3,3,3,2,0,5,4,3
PR4521,1A2D-52EC,Mag,Groves,Female,25,Some Travel,Technology,9,NY,White,3,Information Systems,Software Engineer,Single,39636,0,Yes,21/07/2016,No,6,0,5,1,12/29/2020,3,4,3,1,3,4,4,4
PR5576,1A2D-52EC,Mag,Groves,Female,25,Some Travel,Technology,9,NY,White,3,Information Systems,Software Engineer,Single,39636,0,Yes,21/07/2016,No,6,0,5,1,12/29/2021,5,2,4,3,2,2,5,4
PR6707,1A2D-52EC,Mag,Groves,Female,25,Some Travel,Technology,9,NY,White,3,Information Systems,Software Engineer,Single,39636,0,Yes,21/07/2016,No,6,0,5,1,12/29/2022,2,3,1,2,1,1,4,4
PR3160,07C3-7429,Hendrik,Blenkharn,Male,26,Some Travel,Technology,18,CA,Asian or Asian American,3,Information Systems,Machine Learning Engineer,Divorced,54470,1,No,21/07/2016,No,6,0,6,3,6/15/2019,4,3,2,2,1,5,3,2
PR4056,07C3-7429,Hendrik,Blenkharn,Male,26,Some Travel,Technology,18,CA,Asian or Asian American,3,Information Systems,Machine Learning Engineer,Divorced,54470,1,No,21/07/2016,No,6,0,6,3,6/14/2020,4,5,2,3,0,5,3,3
PR5059,07C3-7429,Hendrik,Blenkharn,Male,26,Some Travel,Technology,18,CA,Asian or Asian American,3,Information Systems,Machine Learning Engineer,Divorced,54470,1,No,21/07/2016,No,6,0,6,3,6/14/2021,5,5,2,3,0,3,3,2
PR6153,07C3-7429,Hendrik,Blenkharn,Male,26,Some Travel,Technology,18,CA,Asian or Asian American,3,Information Systems,Machine Learning Engineer,Divorced,54470,1,No,21/07/2016,No,6,0,6,3,6/14/2022,5,3,3,1,0,3,3,2
PR1076,A1B4-5481,Zacharie,Manuaud,Male,25,Some Travel,Sales,37,CA,Asian or Asian American,3,Economics,Sales Executive,Married,79329,0,No,22/07/2016,Yes,1,1,1,1,4/30/2016,5,3,3,1,0,3,4,3
PR119,A1B4-5481,Zacharie,Manuaud,Male,25,Some Travel,Sales,37,CA,Asian or Asian American,3,Economics,Sales Executive,Married,79329,0,No,22/07/2016,Yes,1,1,1,1,05/01/2013,5,2,2,1,0,4,3,2
PR1630,A1B4-5481,Zacharie,Manuaud,Male,25,Some Travel,Sales,37,CA,Asian or Asian American,3,Economics,Sales Executive,Married,79329,0,No,22/07/2016,Yes,1,1,1,1,4/30/2017,5,3,5,3,0,4,3,3
PR2289,A1B4-5481,Zacharie,Manuaud,Male,25,Some Travel,Sales,37,CA,Asian or Asian American,3,Economics,Sales Executive,Married,79329,0,No,22/07/2016,Yes,1,1,1,1,4/30/2018,3,3,4,1,0,2,4,4
PR3042,A1B4-5481,Zacharie,Manuaud,Male,25,Some Travel,Sales,37,CA,Asian or Asian American,3,Economics,Sales Executive,Married,79329,0,No,22/07/2016,Yes,1,1,1,1,4/30/2019,5,2,2,2,2,4,4,3
PR308,A1B4-5481,Zacharie,Manuaud,Male,25,Some Travel,Sales,37,CA,Asian or Asian American,3,Economics,Sales Executive,Married,79329,0,No,22/07/2016,Yes,1,1,1,1,05/01/2014,5,4,4,2,3,5,3,2
PR3924,A1B4-5481,Zacharie,Manuaud,Male,25,Some Travel,Sales,37,CA,Asian or Asian American,3,Economics,Sales Executive,Married,79329,0,No,22/07/2016,Yes,1,1,1,1,4/29/2020,4,2,2,1,0,4,4,3
PR4919,A1B4-5481,Zacharie,Manuaud,Male,25,Some Travel,Sales,37,CA,Asian or Asian American,3,Economics,Sales Executive,Married,79329,0,No,22/07/2016,Yes,1,1,1,1,4/29/2021,5,2,5,1,2,4,5,4
PR5999,A1B4-5481,Zacharie,Manuaud,Male,25,Some Travel,Sales,37,CA,Asian or Asian American,3,Economics,Sales Executive,Married,79329,0,No,22/07/2016,Yes,1,1,1,1,4/29/2022,5,4,3,2,0,5,4,3
PR635,A1B4-5481,Zacharie,Manuaud,Male,25,Some Travel,Sales,37,CA,Asian or Asian American,3,Economics,Sales Executive,Married,79329,0,No,22/07/2016,Yes,1,1,1,1,05/01/2015,3,3,2,1,2,4,5,4
PR3166,22FF-9076,Eleanore,Attenbrough,Female,27,Some Travel,Sales,36,CA,Asian or Asian American,3,Technical Degree,Sales Executive,Divorced,173994,1,No,23/07/2016,No,6,1,5,6,6/17/2019,4,4,4,2,1,2,5,5
PR4064,22FF-9076,Eleanore,Attenbrough,Female,27,Some Travel,Sales,36,CA,Asian or Asian American,3,Technical Degree,Sales Executive,Divorced,173994,1,No,23/07/2016,No,6,1,5,6,6/16/2020,3,2,4,3,2,3,3,3
PR5067,22FF-9076,Eleanore,Attenbrough,Female,27,Some Travel,Sales,36,CA,Asian or Asian American,3,Technical Degree,Sales Executive,Divorced,173994,1,No,23/07/2016,No,6,1,5,6,6/16/2021,5,2,5,2,0,2,4,4
PR6161,22FF-9076,Eleanore,Attenbrough,Female,27,Some Travel,Sales,36,CA,Asian or Asian American,3,Technical Degree,Sales Executive,Divorced,173994,1,No,23/07/2016,No,6,1,5,6,6/16/2022,5,3,3,2,0,5,4,3
PR3468,EA3A-E005,Reinhold,Bradane,Male,24,Some Travel,Technology,30,CA,White,3,Business Studies,Software Engineer,Single,26363,0,No,24/07/2016,No,6,6,6,2,11/12/2019,4,5,4,3,0,2,4,4
PR4414,EA3A-E005,Reinhold,Bradane,Male,24,Some Travel,Technology,30,CA,White,3,Business Studies,Software Engineer,Single,26363,0,No,24/07/2016,No,6,6,6,2,11/11/2020,5,2,5,3,2,5,5,4
PR5457,EA3A-E005,Reinhold,Bradane,Male,24,Some Travel,Technology,30,CA,White,3,Business Studies,Software Engineer,Single,26363,0,No,24/07/2016,No,6,6,6,2,11/11/2021,4,3,2,2,3,3,3,2
PR6570,EA3A-E005,Reinhold,Bradane,Male,24,Some Travel,Technology,30,CA,White,3,Business Studies,Software Engineer,Single,26363,0,No,24/07/2016,No,6,6,6,2,11/11/2022,4,4,3,1,0,1,5,5
PR3274,5802-2A7E,Martyn,Watt,Prefer Not To Say,27,Some Travel,Technology,37,NY,White,3,Information Systems,Analytics Manager,Single,130012,0,No,25/07/2016,No,6,6,6,0,08/01/2019,4,3,2,3,0,4,3,3
PR4182,5802-2A7E,Martyn,Watt,Prefer Not To Say,27,Some Travel,Technology,37,NY,White,3,Information Systems,Analytics Manager,Single,130012,0,No,25/07/2016,No,6,6,6,0,7/31/2020,3,5,4,2,2,5,3,2
PR5198,5802-2A7E,Martyn,Watt,Prefer Not To Say,27,Some Travel,Technology,37,NY,White,3,Information Systems,Analytics Manager,Single,130012,0,No,25/07/2016,No,6,6,6,0,7/31/2021,5,4,3,3,2,4,5,5
PR6302,5802-2A7E,Martyn,Watt,Prefer Not To Say,27,Some Travel,Technology,37,NY,White,3,Information Systems,Analytics Manager,Single,130012,0,No,25/07/2016,No,6,6,6,0,7/31/2022,3,2,5,3,1,2,5,4
PR3409,05DA-5423,Moira,Forsey,Female,26,Some Travel,Technology,16,CA,American Indian or Alaska Native,2,Business Studies,Software Engineer,Married,34630,0,No,30/07/2016,No,6,2,6,0,10/17/2019,5,4,3,1,1,3,3,3
PR4344,05DA-5423,Moira,Forsey,Female,26,Some Travel,Technology,16,CA,American Indian or Alaska Native,2,Business Studies,Software Engineer,Married,34630,0,No,30/07/2016,No,6,2,6,0,10/16/2020,3,4,3,3,0,4,3,2
PR5381,05DA-5423,Moira,Forsey,Female,26,Some Travel,Technology,16,CA,American Indian or Alaska Native,2,Business Studies,Software Engineer,Married,34630,0,No,30/07/2016,No,6,2,6,0,10/16/2021,4,4,4,2,0,3,3,3
PR6495,05DA-5423,Moira,Forsey,Female,26,Some Travel,Technology,16,CA,American Indian or Alaska Native,2,Business Studies,Software Engineer,Married,34630,0,No,30/07/2016,No,6,2,6,0,10/16/2022,4,5,5,1,1,5,4,3
PR1414,8A6B-AD5C,Ruby,O'Scollain,Female,24,Some Travel,Technology,30,CA,White,3,Information Systems,Data Scientist,Single,61883,0,No,02/08/2016,Yes,1,1,1,0,1/17/2017,3,2,3,3,0,5,3,2
PR175,8A6B-AD5C,Ruby,O'Scollain,Female,24,Some Travel,Technology,30,CA,White,3,Information Systems,Data Scientist,Single,61883,0,No,02/08/2016,Yes,1,1,1,0,1/18/2014,5,4,5,2,3,5,3,2
PR2044,8A6B-AD5C,Ruby,O'Scollain,Female,24,Some Travel,Technology,30,CA,White,3,Information Systems,Data Scientist,Single,61883,0,No,02/08/2016,Yes,1,1,1,0,1/17/2018,5,5,5,1,1,3,4,3
PR21,8A6B-AD5C,Ruby,O'Scollain,Female,24,Some Travel,Technology,30,CA,White,3,Information Systems,Data Scientist,Single,61883,0,No,02/08/2016,Yes,1,1,1,0,1/18/2013,3,3,2,3,2,5,4,4
PR2769,8A6B-AD5C,Ruby,O'Scollain,Female,24,Some Travel,Technology,30,CA,White,3,Information Systems,Data Scientist,Single,61883,0,No,02/08/2016,Yes,1,1,1,0,1/17/2019,4,4,5,2,3,2,5,5
PR3615,8A6B-AD5C,Ruby,O'Scollain,Female,24,Some Travel,Technology,30,CA,White,3,Information Systems,Data Scientist,Single,61883,0,No,02/08/2016,Yes,1,1,1,0,1/17/2020,5,5,3,1,1,3,5,4
PR4583,8A6B-AD5C,Ruby,O'Scollain,Female,24,Some Travel,Technology,30,CA,White,3,Information Systems,Data Scientist,Single,61883,0,No,02/08/2016,Yes,1,1,1,0,1/16/2021,5,2,3,1,1,2,3,3
PR468,8A6B-AD5C,Ruby,O'Scollain,Female,24,Some Travel,Technology,30,CA,White,3,Information Systems,Data Scientist,Single,61883,0,No,02/08/2016,Yes,1,1,1,0,1/18/2015,4,2,3,2,0,4,3,2
PR5642,8A6B-AD5C,Ruby,O'Scollain,Female,24,Some Travel,Technology,30,CA,White,3,Information Systems,Data Scientist,Single,61883,0,No,02/08/2016,Yes,1,1,1,0,1/16/2022,2,4,2,2,2,2,3,2
PR881,8A6B-AD5C,Ruby,O'Scollain,Female,24,Some Travel,Technology,30,CA,White,3,Information Systems,Data Scientist,Single,61883,0,No,02/08/2016,Yes,1,1,1,0,1/18/2016,4,5,2,2,0,3,5,4
PR3518,DBF0-2EA3,Kaitlyn,Ernshaw,Female,27,Frequent Traveller,Technology,1,CA,White,4,Computer Science,Senior Software Engineer,Married,56302,2,Yes,04/08/2016,No,6,3,5,4,12/08/2019,4,3,3,1,0,2,5,4
PR4469,DBF0-2EA3,Kaitlyn,Ernshaw,Female,27,Frequent Traveller,Technology,1,CA,White,4,Computer Science,Senior Software Engineer,Married,56302,2,Yes,04/08/2016,No,6,3,5,4,12/07/2020,4,4,5,1,0,5,5,5
PR5515,DBF0-2EA3,Kaitlyn,Ernshaw,Female,27,Frequent Traveller,Technology,1,CA,White,4,Computer Science,Senior Software Engineer,Married,56302,2,Yes,04/08/2016,No,6,3,5,4,12/07/2021,3,2,3,2,2,4,4,4
PR6639,DBF0-2EA3,Kaitlyn,Ernshaw,Female,27,Frequent Traveller,Technology,1,CA,White,4,Computer Science,Senior Software Engineer,Married,56302,2,Yes,04/08/2016,No,6,3,5,4,12/07/2022,1,1,2,3,0,2,5,5
PR1429,8AAD-FAFB,Alethea,Heeney,Female,24,Some Travel,Sales,3,CA,Asian or Asian American,3,Marketing,Sales Executive,Divorced,130774,1,Yes,15/08/2016,Yes,4,3,3,4,1/23/2017,5,2,5,2,2,2,3,2
PR183,8AAD-FAFB,Alethea,Heeney,Female,24,Some Travel,Sales,3,CA,Asian or Asian American,3,Marketing,Sales Executive,Divorced,130774,1,Yes,15/08/2016,Yes,4,3,3,4,1/24/2014,5,5,2,1,1,4,5,5
PR2059,8AAD-FAFB,Alethea,Heeney,Female,24,Some Travel,Sales,3,CA,Asian or Asian American,3,Marketing,Sales Executive,Divorced,130774,1,Yes,15/08/2016,Yes,4,3,3,4,1/23/2018,4,3,4,1,1,2,3,2
PR2786,8AAD-FAFB,Alethea,Heeney,Female,24,Some Travel,Sales,3,CA,Asian or Asian American,3,Marketing,Sales Executive,Divorced,130774,1,Yes,15/08/2016,Yes,4,3,3,4,1/23/2019,3,4,3,3,1,3,5,5
PR28,8AAD-FAFB,Alethea,Heeney,Female,24,Some Travel,Sales,3,CA,Asian or Asian American,3,Marketing,Sales Executive,Divorced,130774,1,Yes,15/08/2016,Yes,4,3,3,4,1/24/2013,4,2,3,3,0,2,3,3
PR3634,8AAD-FAFB,Alethea,Heeney,Female,24,Some Travel,Sales,3,CA,Asian or Asian American,3,Marketing,Sales Executive,Divorced,130774,1,Yes,15/08/2016,Yes,4,3,3,4,1/23/2020,4,5,3,1,1,3,3,2
PR4603,8AAD-FAFB,Alethea,Heeney,Female,24,Some Travel,Sales,3,CA,Asian or Asian American,3,Marketing,Sales Executive,Divorced,130774,1,Yes,15/08/2016,Yes,4,3,3,4,1/22/2021,5,3,5,1,0,4,3,2
PR476,8AAD-FAFB,Alethea,Heeney,Female,24,Some Travel,Sales,3,CA,Asian or Asian American,3,Marketing,Sales Executive,Divorced,130774,1,Yes,15/08/2016,Yes,4,3,3,4,1/24/2015,3,5,3,1,1,2,4,4
PR5663,8AAD-FAFB,Alethea,Heeney,Female,24,Some Travel,Sales,3,CA,Asian or Asian American,3,Marketing,Sales Executive,Divorced,130774,1,Yes,15/08/2016,Yes,4,3,3,4,1/22/2022,3,5,4,1,2,2,4,4
PR893,8AAD-FAFB,Alethea,Heeney,Female,24,Some Travel,Sales,3,CA,Asian or Asian American,3,Marketing,Sales Executive,Divorced,130774,1,Yes,15/08/2016,Yes,4,3,3,4,1/24/2016,4,4,2,2,0,5,5,5
PR1408,28EA-A010,Meara,Mahony,Female,26,Some Travel,Sales,2,CA,Asian or Asian American,2,Marketing,Sales Executive,Single,149390,0,Yes,15/08/2016,Yes,3,1,1,2,1/15/2017,5,3,5,1,1,3,5,4
PR17,28EA-A010,Meara,Mahony,Female,26,Some Travel,Sales,2,CA,Asian or Asian American,2,Marketing,Sales Executive,Single,149390,0,Yes,15/08/2016,Yes,3,1,1,2,1/16/2013,5,4,3,2,2,3,5,4
PR170,28EA-A010,Meara,Mahony,Female,26,Some Travel,Sales,2,CA,Asian or Asian American,2,Marketing,Sales Executive,Single,149390,0,Yes,15/08/2016,Yes,3,1,1,2,1/16/2014,5,4,2,3,2,4,4,3
PR2038,28EA-A010,Meara,Mahony,Female,26,Some Travel,Sales,2,CA,Asian or Asian American,2,Marketing,Sales Executive,Single,149390,0,Yes,15/08/2016,Yes,3,1,1,2,1/15/2018,3,3,4,3,2,4,4,4
PR2761,28EA-A010,Meara,Mahony,Female,26,Some Travel,Sales,2,CA,Asian or Asian American,2,Marketing,Sales Executive,Single,149390,0,Yes,15/08/2016,Yes,3,1,1,2,1/15/2019,3,4,5,3,2,5,3,3
PR3607,28EA-A010,Meara,Mahony,Female,26,Some Travel,Sales,2,CA,Asian or Asian American,2,Marketing,Sales Executive,Single,149390,0,Yes,15/08/2016,Yes,3,1,1,2,1/15/2020,3,5,5,2,0,2,3,3
PR4573,28EA-A010,Meara,Mahony,Female,26,Some Travel,Sales,2,CA,Asian or Asian American,2,Marketing,Sales Executive,Single,149390,0,Yes,15/08/2016,Yes,3,1,1,2,1/14/2021,3,1,3,2,1,3,4,4
PR462,28EA-A010,Meara,Mahony,Female,26,Some Travel,Sales,2,CA,Asian or Asian American,2,Marketing,Sales Executive,Single,149390,0,Yes,15/08/2016,Yes,3,1,1,2,1/16/2015,4,3,2,3,0,5,5,4
PR5632,28EA-A010,Meara,Mahony,Female,26,Some Travel,Sales,2,CA,Asian or Asian American,2,Marketing,Sales Executive,Single,149390,0,Yes,15/08/2016,Yes,3,1,1,2,1/14/2022,3,3,4,3,1,2,4,3
PR875,28EA-A010,Meara,Mahony,Female,26,Some Travel,Sales,2,CA,Asian or Asian American,2,Marketing,Sales Executive,Single,149390,0,Yes,15/08/2016,Yes,3,1,1,2,1/16/2016,3,3,4,3,0,2,4,3
PR3110,6A09-C910,Arri,Brooking,Male,24,Some Travel,Technology,19,CA,Mixed or multiple ethnic groups,4,Computer Science,Software Engineer,Divorced,35270,1,No,16/08/2016,No,6,0,5,2,5/23/2019,3,4,5,1,0,5,5,5
PR4000,6A09-C910,Arri,Brooking,Male,24,Some Travel,Technology,19,CA,Mixed or multiple ethnic groups,4,Computer Science,Software Engineer,Divorced,35270,1,No,16/08/2016,No,6,0,5,2,5/22/2020,5,4,2,1,3,3,5,4
PR5000,6A09-C910,Arri,Brooking,Male,24,Some Travel,Technology,19,CA,Mixed or multiple ethnic groups,4,Computer Science,Software Engineer,Divorced,35270,1,No,16/08/2016,No,6,0,5,2,5/22/2021,4,1,1,3,2,2,5,5
PR6084,6A09-C910,Arri,Brooking,Male,24,Some Travel,Technology,19,CA,Mixed or multiple ethnic groups,4,Computer Science,Software Engineer,Divorced,35270,1,No,16/08/2016,No,6,0,5,2,5/22/2022,4,2,3,2,0,2,3,2
PR1088,ADF8-AD57,Trip,Bennell,Male,27,Some Travel,Technology,28,CA,White,3,Computer Science,Data Scientist,Single,20387,0,No,16/08/2016,Yes,0,0,0,0,05/04/2016,4,5,2,2,2,5,4,3
PR126,ADF8-AD57,Trip,Bennell,Male,27,Some Travel,Technology,28,CA,White,3,Computer Science,Data Scientist,Single,20387,0,No,16/08/2016,Yes,0,0,0,0,05/05/2013,5,4,3,3,0,4,3,3
PR1642,ADF8-AD57,Trip,Bennell,Male,27,Some Travel,Technology,28,CA,White,3,Computer Science,Data Scientist,Single,20387,0,No,16/08/2016,Yes,0,0,0,0,05/04/2017,3,2,5,1,2,2,4,4
PR2301,ADF8-AD57,Trip,Bennell,Male,27,Some Travel,Technology,28,CA,White,3,Computer Science,Data Scientist,Single,20387,0,No,16/08/2016,Yes,0,0,0,0,05/04/2018,5,5,3,1,1,4,5,4
PR3055,ADF8-AD57,Trip,Bennell,Male,27,Some Travel,Technology,28,CA,White,3,Computer Science,Data Scientist,Single,20387,0,No,16/08/2016,Yes,0,0,0,0,05/04/2019,4,2,2,2,0,2,4,4
PR318,ADF8-AD57,Trip,Bennell,Male,27,Some Travel,Technology,28,CA,White,3,Computer Science,Data Scientist,Single,20387,0,No,16/08/2016,Yes,0,0,0,0,05/05/2014,5,4,2,1,1,3,4,4
PR3938,ADF8-AD57,Trip,Bennell,Male,27,Some Travel,Technology,28,CA,White,3,Computer Science,Data Scientist,Single,20387,0,No,16/08/2016,Yes,0,0,0,0,05/03/2020,5,2,5,1,1,4,5,4
PR4935,ADF8-AD57,Trip,Bennell,Male,27,Some Travel,Technology,28,CA,White,3,Computer Science,Data Scientist,Single,20387,0,No,16/08/2016,Yes,0,0,0,0,05/03/2021,4,4,3,2,2,2,3,3
PR6014,ADF8-AD57,Trip,Bennell,Male,27,Some Travel,Technology,28,CA,White,3,Computer Science,Data Scientist,Single,20387,0,No,16/08/2016,Yes,0,0,0,0,05/03/2022,5,3,4,2,2,3,3,3
PR645,ADF8-AD57,Trip,Bennell,Male,27,Some Travel,Technology,28,CA,White,3,Computer Science,Data Scientist,Single,20387,0,No,16/08/2016,Yes,0,0,0,0,05/05/2015,3,5,4,3,2,3,5,4
PR3416,C292-EC0C,Rosamond,Mattaser,Non-Binary,26,Some Travel,Technology,8,NY,White,2,Computer Science,Software Engineer,Divorced,27219,2,No,16/08/2016,No,6,3,5,4,10/20/2019,4,5,3,2,0,4,3,3
PR4353,C292-EC0C,Rosamond,Mattaser,Non-Binary,26,Some Travel,Technology,8,NY,White,2,Computer Science,Software Engineer,Divorced,27219,2,No,16/08/2016,No,6,3,5,4,10/19/2020,4,3,4,2,1,4,4,4
PR5390,C292-EC0C,Rosamond,Mattaser,Non-Binary,26,Some Travel,Technology,8,NY,White,2,Computer Science,Software Engineer,Divorced,27219,2,No,16/08/2016,No,6,3,5,4,10/19/2021,3,5,5,2,1,4,3,2
PR6505,C292-EC0C,Rosamond,Mattaser,Non-Binary,26,Some Travel,Technology,8,NY,White,2,Computer Science,Software Engineer,Divorced,27219,2,No,16/08/2016,No,6,3,5,4,10/19/2022,4,2,3,3,0,3,5,4
PR3362,CD7F-377F,Kendricks,Tribe,Male,25,Frequent Traveller,Sales,25,CA,Black or African American,3,Marketing ,Sales Executive,Married,46283,1,No,24/08/2016,No,6,5,6,1,9/20/2019,4,3,2,3,2,4,3,2
PR4293,CD7F-377F,Kendricks,Tribe,Male,25,Frequent Traveller,Sales,25,CA,Black or African American,3,Marketing ,Sales Executive,Married,46283,1,No,24/08/2016,No,6,5,6,1,9/19/2020,4,3,4,2,2,5,3,2
PR5321,CD7F-377F,Kendricks,Tribe,Male,25,Frequent Traveller,Sales,25,CA,Black or African American,3,Marketing ,Sales Executive,Married,46283,1,No,24/08/2016,No,6,5,6,1,9/19/2021,3,4,3,2,0,4,5,4
PR6427,CD7F-377F,Kendricks,Tribe,Male,25,Frequent Traveller,Sales,25,CA,Black or African American,3,Marketing ,Sales Executive,Married,46283,1,No,24/08/2016,No,6,5,6,1,9/19/2022,4,2,2,2,1,2,3,2
PR3196,AF11-04C3,Joni,Byre,Female,27,Some Travel,Sales,19,CA,American Indian or Alaska Native,4,Marketing,Manager,Married,149813,0,No,30/08/2016,No,6,0,1,1,6/30/2019,3,3,5,2,0,2,3,3
PR4098,AF11-04C3,Joni,Byre,Female,27,Some Travel,Sales,19,CA,American Indian or Alaska Native,4,Marketing,Manager,Married,149813,0,No,30/08/2016,No,6,0,1,1,6/29/2020,4,2,2,2,2,2,4,4
PR5103,AF11-04C3,Joni,Byre,Female,27,Some Travel,Sales,19,CA,American Indian or Alaska Native,4,Marketing,Manager,Married,149813,0,No,30/08/2016,No,6,0,1,1,6/29/2021,3,1,4,1,0,2,4,3
PR6201,AF11-04C3,Joni,Byre,Female,27,Some Travel,Sales,19,CA,American Indian or Alaska Native,4,Marketing,Manager,Married,149813,0,No,30/08/2016,No,6,0,1,1,6/29/2022,4,4,3,3,0,2,3,2
PR1085,D31B-BEF8,Bent,Plumridege,Male,25,Frequent Traveller,Sales,19,CA,Mixed or multiple ethnic groups,4,Marketing ,Sales Representative,Single,28090,0,No,31/08/2016,Yes,0,0,0,0,05/03/2016,5,2,3,3,0,2,3,2
PR124,D31B-BEF8,Bent,Plumridege,Male,25,Frequent Traveller,Sales,19,CA,Mixed or multiple ethnic groups,4,Marketing ,Sales Representative,Single,28090,0,No,31/08/2016,Yes,0,0,0,0,05/04/2013,4,5,4,3,0,4,5,4
PR1639,D31B-BEF8,Bent,Plumridege,Male,25,Frequent Traveller,Sales,19,CA,Mixed or multiple ethnic groups,4,Marketing ,Sales Representative,Single,28090,0,No,31/08/2016,Yes,0,0,0,0,05/03/2017,5,2,2,3,0,5,4,4
